arxiv_id,success,runtime_s,mem_before_rss,mem_after_rss,mem_max_rss,mem_avg_rss,size_before_bytes,size_after_bytes,disk_max_bytes,final_output_size_bytes,references_count
2307.14454,True,10.13,35549184,35876864,35594240,35571712,91785,91478,2769402553,2769402553,16
2307.14455,True,15.83,35913728,36024320,35934208,35924650,3172324,1483186,2771228612,2770895774,27
2307.14456,True,15.85,36036608,36638720,36044800,36042069,9883947,200840,2779628556,2771113590,19
2307.14457,True,14.51,36630528,36220928,36638720,36388864,227789,232111,2771350536,2771350536,10
2307.14458,True,10.01,36212736,35405824,36225024,36218880,250728,71536,2771530247,2771429516,19
2307.14459,True,10.81,35520512,35725312,35655680,35575125,490019,409146,2771840356,2771852153,30
2307.14460,True,12.82,35717120,35856384,35782656,35743061,1992626,194168,2773527642,2772063814,44
2307.14461,True,14.37,35852288,35913728,35897344,35868672,719982,724291,2772704064,2772792763,10
2307.14462,True,10.17,35909632,35721216,35917824,35913728,127872,129323,2772924013,2772924013,1
2307.14463,True,10.1,35860480,29102080,35860480,32368640,269613,271761,2773199840,2773199840,10
2307.14464,True,11.03,29114368,29425664,29163520,29138944,1205165,313877,2774141405,2773519599,12
2307.14465,True,15.8,29429760,29585408,29450240,29443413,9177772,501656,2780818266,2774026480,8
2307.14466,True,22.49,29589504,29982720,29978624,29768908,969320,218541,2774431566,2774251452,16
2307.14467,True,10.32,29986816,30003200,29999104,29992960,31079,31079,2774285362,2774285362,5
2307.14468,True,9.8,29995008,30093312,30011392,30003200,71628,72536,2774359825,2774359825,3
2307.14469,True,10.6,30093312,30109696,30097408,30095360,1474541,131486,2775392120,2774494900,3
2307.14470,True,38.84,30109696,30175232,30171136,30129664,31121946,245104,2804976812,2774742079,0
2307.14471,True,28.22,30167040,30310400,30310400,30246229,8304508,5312416,2779218531,2780057853,3
2307.14472,True,19.79,30302208,29376512,30310400,29706240,711620,119300,2780344434,2780181944,12
2307.14473,True,9.74,29384704,29528064,29396992,29390848,201136,198775,2780395244,2780395244,32
2307.14474,True,29.3,29556736,30302208,30179328,29849600,2366669,1202605,2781673400,2781603384,10
2307.14475,True,14.78,30298112,30478336,30334976,30321322,633395,510418,2782127037,2782127037,21
2307.14476,True,12.8,30470144,30494720,30486528,30478336,4562441,124454,2783159337,2782255275,5
2307.14477,True,13.2,30486528,30642176,30629888,30538410,1364,1364,2782255372,2782256736,0
2307.14478,True,31.95,30638080,28962816,30642176,29982037,26116801,192449,2788937179,2782450536,0
2307.14479,True,15.08,28987392,30150656,29544448,29175808,917609,159237,2782847523,2782613448,5
2307.14480,True,24.33,30146560,30289920,30273536,30212915,4599188,867603,2784983536,2783485545,6
2307.14481,True,26.24,30281728,30392320,30392320,30339754,11884711,125001,2787746057,2783615459,11
2307.14482,True,13.88,30384128,30515200,30515200,30431914,2476,2476,2783618035,2783618035,1
2307.14483,True,14.83,30515200,30564352,30564352,30534314,42511,43065,2783665272,2783665272,11
2307.14484,True,14.36,30556160,30580736,30572544,30564352,113315,114794,2783782289,2783782289,5
2307.14485,True,12.82,30572544,30605312,30605312,30586197,1767,1767,2783782386,2783784153,0
2307.14486,True,13.95,30597120,30609408,30609408,30605312,72493,74449,2783861283,2783861283,7
2307.14487,True,10.5,30605312,30613504,30613504,30609408,1147742,42669,2784689000,2783906852,1
2307.14488,True,9.98,30605312,30633984,30621696,30613504,17146,17670,2783925896,2783925896,2
2307.14489,True,32.39,30629888,30646272,30646272,30642761,25703998,479810,2804881136,2784424005,44
2307.14490,True,10.58,30638080,28897280,30642176,30640128,1607967,307485,2785456307,2784743585,25
2307.14491,True,20.37,29167616,30199808,29929472,29385728,13410007,943958,2790009407,2785707493,50
2307.14492,True,16.11,30195712,30420992,30359552,30253056,4456578,636871,2788836947,2786350351,14
2307.14493,True,10.09,30412800,30416896,30416896,30414848,33995,33995,2786386501,2786386501,3
2307.14494,True,19.35,30412800,30425088,30425088,30420992,4387916,2085656,2788855662,2788474665,2
2307.14495,True,20.07,30420992,30453760,30453760,30445568,14304650,500105,2801827548,2788977600,2
2307.14496,True,14.38,30445568,30457856,30457856,30453760,165093,150212,2789130890,2789130890,4
2307.14497,True,15.21,30449664,30482432,30482432,30461952,2433,2433,2789133420,2789133420,1
2307.14498,True,10.93,30482432,30494720,30490624,30486528,1949368,471789,2789607448,2789610194,8
2307.14499,True,11.54,30502912,28827648,30519296,29832533,4386003,3626329,2793238232,2793238555,1
2307.14500,True,12.46,28872704,29343744,29188096,28992853,3406,3406,2793238654,2793242060,4
2307.14501,True,18.69,29347840,29442048,29376512,29367296,7086377,279428,2799545528,2793535107,27
2307.14502,True,14.55,29433856,29515776,29515776,29463893,1105868,809935,2794356785,2794356785,22
2307.14503,True,12.72,29577216,29626368,29605888,29590869,1070,1070,2794356884,2794357954,0
2307.14504,True,10.66,29622272,29634560,29634560,29628416,1603227,196650,2795739296,2794565025,5
2307.14505,True,10.44,29626368,29687808,29634560,29630464,1033714,223359,2795278285,2794794120,14
2307.14506,True,10.49,29712384,30281728,30273536,29992960,1270961,132177,2795802293,2794928823,3
2307.14507,True,19.25,30273536,30511104,30511104,30369792,2481061,1601337,2796534086,2796534086,6
2307.14508,True,12.12,30511104,29609984,30519296,30158848,1544952,189977,2796725622,2796740936,47
2307.14509,True,50.17,29618176,30707712,30322688,29801676,18125480,2947452,2805875119,2799759911,47
2307.14510,True,46.25,30703616,30806016,30806016,30764145,28372875,1208751,2813511984,2800976433,15
2307.14511,True,12.64,30801920,30932992,30932992,30852437,3351,3351,2800976534,2800979885,5
2307.14512,True,11.75,30928896,31117312,31117312,30994432,1839327,333690,2801438740,2801324698,22
2307.14513,True,9.83,31109120,31092736,31117312,31113216,20094,20094,2801346132,2801346132,2
2307.14514,True,10.62,31084544,29794304,31117312,31100928,1728857,173868,2802378428,2801531127,22
2307.14515,True,17.79,29831168,30380032,30334976,30034944,3023788,131294,2801727844,2801676030,38
2307.14516,True,13.96,30371840,30539776,30527488,30426453,9618,9618,2801676129,2801685747,17
2307.14517,True,10.3,30531584,30580736,30539776,30535680,586967,184292,2802143106,2801885855,39
2307.14518,True,17.67,30572544,30695424,30679040,30603264,10146592,141469,2808161034,2802031943,9
2307.14519,True,20.91,30687232,30814208,30797824,30718976,8383897,2306131,2806394039,2804371540,89
2307.14520,True,17.48,30806016,30838784,30838784,30818304,4489761,115022,2805403842,2804491000,6
2307.14521,True,24.54,30830592,30842880,30842880,30837964,4408325,374032,2808498521,2804873311,18
2307.14522,True,377.87,30834688,29302784,30912512,30194292,7349,7349,2804873410,2804880759,12
2307.14523,True,17.77,29302784,30588928,30568448,30002176,2061277,125972,2805006826,2805014739,12
2307.14524,True,14.13,30605312,32210944,32153600,31515989,59168,59168,2805086709,2805086709,41
2307.14525,True,9.92,32247808,31887360,32247808,32243712,428186,258181,2805514991,2805346854,1
2307.14526,True,28.85,32018432,34385920,34131968,33755818,6878921,539335,2811735934,2805923352,69
2307.14527,True,17.9,32579584,33624064,33624064,32966656,5633543,207321,2808012411,2806136154,10
2307.14528,True,10.46,33619968,32894976,33619968,32987136,3661957,2376108,2808521030,2808521030,20
2307.14529,True,11.06,32890880,32698368,32890880,32638976,1222555,982728,2809743685,2809539398,65
2307.14530,True,21.76,32698368,32149504,33943552,33604608,10567697,4321234,2814432962,2813862384,0
2307.14531,True,14.54,32182272,32980992,32317440,32133120,790709,437178,2814318228,2814318228,51
2307.14532,True,14.94,32985088,34107392,33931264,32955050,246161,235353,2814448440,2814557485,8
2307.14533,True,17.26,34099200,32075776,34099200,33972224,3230659,1983828,2816543053,2816556154,31
2307.14534,True,9.49,32141312,32088064,32141312,32006144,59832,60773,2816618825,2816618825,1
2307.14535,True,23.16,32083968,32526336,33939456,32911360,14752374,6515634,2823136562,2823167806,65
2307.14536,True,9.97,32555008,33157120,32555008,32417792,167619,169255,2823341991,2823341991,9
2307.14537,True,17.54,33144832,32354304,34140160,33383424,10062157,339010,2825598532,2823684488,3
2307.14538,True,13.66,32391168,33730560,33685504,32773461,123167,124000,2823764763,2823829398,64
2307.14539,True,50.69,33726464,33144832,34099200,33831731,36313576,693448,2842642996,2824547063,41
2307.14540,True,29.74,33140736,32874496,34062336,33693013,20665704,590235,2859532972,2825146001,16
2307.14541,True,9.57,32878592,32509952,32878592,32665600,542810,322055,2825688911,2825470763,1
2307.14542,True,25.61,32501760,33660928,33644544,33410252,24754249,117691,2835777239,2825593167,8
2307.14543,True,9.38,33652736,32751616,33652736,32927744,239658,34702,2825663893,2825629807,1
2307.14544,True,9.92,32743424,31993856,32743424,32462848,323048,190305,2825952950,2825821824,0
2307.14545,True,15.85,32075776,32333824,33906688,33184426,2546291,360425,2827287096,2826189295,17
2307.14546,True,17.9,32329728,32649216,32641024,32277504,404598,406409,2826595803,2826597718,0
2307.14547,True,14.0,32718848,33075200,33955840,33046528,6801193,158437,2832836651,2826759630,4
2307.14548,True,23.23,33083392,28278784,33083392,30574182,4663608,594028,2827942083,2827366066,32
2307.14549,True,9.86,28401664,27578368,28401664,27877376,625510,626019,2827994700,2827994700,4
2307.14550,True,9.58,27590656,27811840,27590656,27402240,60989,60231,2828058675,2828058675,6
2307.14551,True,35.04,27930624,29233152,29233152,28380013,22998724,12870776,2840929545,2840935259,8
2307.14552,True,19.48,29233152,27807744,29229056,28366848,2267354,1321749,2842689034,2842261916,7
2307.14553,True,14.92,27803648,28917760,28913664,28542293,1761447,285947,2843315743,2842570036,57
2307.14554,True,10.06,28913664,27574272,28913664,28211200,160329,160329,2842735062,2842735062,10
2307.14555,True,13.96,27631616,27844608,29188096,28008448,152999,155558,2842827863,2842895581,11
2307.14556,True,11.67,27856896,28835840,28831744,28489045,4825612,466334,2844984639,2843366578,10
2307.14557,True,12.15,28868608,27516928,29229056,28538197,4053692,399090,2845455637,2843770404,8
2307.14558,True,12.49,27533312,28942336,28938240,28457642,4456268,250405,2844810886,2844037317,42
2307.14559,True,11.9,28934144,27910144,29245440,28636501,1226224,222981,2844261836,2844269818,1
2307.14560,True,10.83,27983872,27947008,27983872,27865088,68337,68973,2844340710,2844340710,1
2307.14561,True,14.38,27987968,28196864,29089792,28176384,258197,262056,2844608514,2844608514,15
2307.14562,True,23.15,28221440,29360128,29360128,29009510,18112033,193491,2850166790,2844824447,55
2307.14563,True,17.45,29364224,28917760,29364224,29041664,2236573,125558,2845171875,2844959763,21
2307.14564,True,26.68,28913664,27754496,29130752,28929228,132787,136657,2845099666,2845099666,7
2307.14565,True,36.13,27803648,28958720,28954624,28760941,30107995,837969,2864853241,2845951582,25
2307.14566,True,22.2,28954624,28209152,29380608,28754944,324546,329202,2846282917,2846283487,2
2307.14567,True,15.63,28323840,29331456,29241344,28923221,9827324,171237,2855350684,2846456406,0
2307.14568,True,10.17,27729920,27578368,27729920,27570176,1156488,175853,2847345603,2846635488,5
2307.14569,True,45.11,27586560,29192192,30150656,29217678,41908010,1523970,2864181117,2848162025,0
2307.14570,True,11.6,29196288,28225536,29196288,28370261,3933091,1489661,2849654174,2849665641,33
2307.14571,True,24.74,28229632,28180480,29249536,28740812,13170775,434913,2856506025,2850108821,18
2307.14572,True,11.4,28184576,27725824,29335552,28413952,2260757,1321131,2851432293,2851432681,1
2307.14573,True,16.8,27725824,28180480,29306880,28194816,150270,151936,2851586461,2851590535,15
2307.14574,True,16.47,28213248,28299264,29224960,28356608,441005,440657,2852032843,2852032843,0
2307.14575,True,21.78,28307456,29913088,29831168,29434880,30451683,175212,2866704812,2852219647,25
2307.14576,True,14.88,29904896,27779072,29958144,29940394,10813812,1232653,2859390246,2853456939,7
2307.14577,True,17.65,27783168,29368320,29368320,28942336,4755952,2718210,2856175249,2856179868,7
2307.14578,True,27.25,29372416,28286976,29851648,29161472,15926899,388701,2863407550,2856579551,25
2307.14579,True,10.81,28282880,28356608,28282880,27955200,1275826,71198,2856800835,2856656844,10
2307.14580,True,17.11,28368896,29335552,29335552,29079552,11293478,83465,2866085934,2856745579,8
2307.14581,True,13.79,27947008,29540352,29540352,28964181,6776305,64683,2862933566,2856818600,16
2307.14582,True,18.95,29544448,29736960,29712384,29658112,15396125,534158,2868442202,2857354889,2
2307.14583,True,10.09,29728768,28356608,29728768,28801024,12953384,211832,2858068881,2857573566,15
2307.14584,True,11.6,28348416,27889664,28348416,27974314,967286,562375,2858138285,2858141245,6
2307.14585,True,10.86,27918336,29216768,28258304,28086272,781355,603770,2858776860,2858776860,7
2307.14586,True,10.14,29216768,30117888,30101504,29659136,979588,573218,2859756545,2859359460,18
2307.14587,True,11.58,30113792,30052352,30113792,29489834,2047449,133885,2860399942,2859512533,54
2307.14588,True,17.08,30093312,30859264,30859264,30665728,7542841,4537170,2867055473,2864064022,29
2307.14589,True,11.17,30855168,28786688,30855168,29341013,2193238,228659,2865104506,2864294249,0
2307.14590,True,17.42,28790784,30171136,30171136,29753344,5237867,227440,2865334731,2864531491,19
2307.14591,True,20.03,30162944,28971008,30220288,29819904,5878056,282289,2868663831,2864825615,29
2307.14592,True,10.81,29007872,29999104,29978624,29493248,579932,48034,2865323782,2864886509,15
2307.14593,True,28.82,29995008,30371840,30367744,30203221,20382804,226368,2874186072,2865125427,30
2307.14594,True,10.25,30367744,29405184,30367744,29423616,9004339,288899,2865866393,2865454914,61
2307.14595,True,10.2,29401088,29073408,29401088,28966912,1059003,71096,2866339611,2865529226,3
2307.14596,True,14.45,29069312,30289920,30273536,29872128,6915319,496733,2871463939,2866040289,33
2307.14597,True,15.14,30285824,28913664,30285824,29661866,1677686,409050,2866851573,2866452270,5
2307.14598,True,14.42,28909568,28889088,30085120,29286400,2962402,35290,2866487658,2866489959,3
2307.14599,True,11.72,28893184,28561408,30117888,29700096,8069509,120615,2866612341,2866616963,13
2307.14600,True,15.21,28803072,29327360,28864512,28736170,395179,400001,2867025882,2867025882,23
2307.14601,True,16.1,29331456,30547968,30511104,30109696,15700397,7712893,2875406396,2874740071,0
2307.14602,True,14.23,30539776,30470144,30539776,29896704,167014,168304,2874844063,2874911544,7
2307.14603,True,12.73,30466048,30568448,30568448,30524757,4808631,64977,2875952025,2874982554,9
2307.14604,True,15.32,30560256,29405184,30568448,29996373,2939973,881167,2875865571,2875865571,0
2307.14605,True,15.1,29401088,30519296,30482432,30113792,11602758,2613703,2885056072,2878510874,85
2307.14606,True,15.24,30519296,30613504,30613504,30553429,1600989,855297,2879375875,2879375875,25
2307.14607,True,17.16,30605312,30638080,30629888,30619648,6499232,64616,2879744614,2879450378,18
2307.14608,True,10.3,30629888,30638080,30638080,30633984,91673,93532,2879551552,2879551552,21
2307.14609,True,12.83,30633984,30646272,30646272,30642176,2518027,152125,2879705662,2879714224,24
2307.14610,True,14.78,30642176,30531584,30650368,30597120,85117,86946,2879806274,2879806274,14
2307.14611,True,24.78,30523392,30687232,30683136,30615142,8157867,699906,2882652834,2880533057,69
2307.14612,True,10.29,30679040,30687232,30687232,30683136,835564,192701,2881182879,2880742780,40
2307.14613,True,17.18,30679040,30683136,30683136,30682112,13486450,3209982,2888074718,2883966453,33
2307.14614,True,13.81,30679040,30552064,30679040,30053717,329016,320718,2884162342,2884291624,11
2307.14615,True,9.92,30552064,30629888,30588928,30570496,1524670,1320263,2885613510,2885613510,0
2307.14616,True,19.12,30621696,30273536,30691328,30652416,11326887,727158,2890227736,2886342393,0
2307.14617,True,20.1,28893184,29118464,30322688,29958144,14836349,434506,2900394568,2886787179,24
2307.14618,True,9.68,29224960,30957568,30646272,29935616,317906,320505,2887120677,2887120677,39
2307.14619,True,38.68,31019008,31109120,31117312,31096832,17723488,3159617,2892158433,2890304023,57
2307.14620,True,13.74,31100928,31105024,31105024,31103658,8939036,321352,2898617548,2890644635,47
2307.14621,True,12.01,31096832,31113216,31109120,31103658,3216396,271755,2891685118,2890960191,43
